id_pesme,id_izvodjaca,zanr_pesme,id_slusaoca,trajanje_pesme,ocena_pesme,godina_izdavanja,jezik
452,62,7,2571,4,10,2000,5
427,32,8,2529,5,4,2018,2
355,75,7,2473,1,4,2008,1
359,271,5,681,2,8,2023,6
200,148,1,2085,5,8,2005,1
362,14,9,2449,4,4,2000,5
471,49,10,2717,5,3,2002,4
307,184,1,2732,2,3,2011,6
296,193,4,575,1,9,2012,3
289,247,8,810,4,7,2012,7
488,16,5,2496,6,8,2023,7
112,121,2,2122,2,9,2010,7
120,248,5,305,2,7,2001,1
116,61,2,2764,5,4,2013,6
69,2,5,2095,2,6,2006,3
147,144,7,393,2,1,2021,7
111,107,6,51,5,8,2022,3
39,215,7,273,4,9,2011,5
402,223,2,1440,3,7,2022,3
479,138,4,2601,1,4,2006,3
488,102,4,1450,4,2,2010,7
261,28,9,2091,5,7,2013,6
326,137,6,2566,6,7,2005,1
477,214,7,2519,3,1,2017,2
203,25,8,1584,5,5,2007,6
164,135,7,1939,5,2,2013,4
468,226,3,1463,3,8,2016,4
44,291,10,1982,2,9,2013,6
287,229,8,1908,3,9,2000,4
305,194,8,2514,4,7,2000,4
477,223,10,403,2,10,2001,3
40,54,7,1858,2,10,2017,3
158,130,4,1947,4,8,2011,2
500,35,6,1247,5,2,2002,5
164,92,10,545,1,8,2004,2
349,151,4,2693,6,1,2021,7
430,85,9,124,6,1,2016,2
46,174,6,1797,5,6,2014,5
81,227,8,2015,1,4,2014,5
409,76,5,17,3,9,2013,6
253,76,3,1875,2,8,2006,2
316,206,2,2190,3,10,2012,5
324,295,9,1559,6,4,2022,3
277,269,10,1563,2,8,2004,7
64,8,3,133,6,8,2006,7
12,15,8,202,2,3,2015,2
349,145,5,1493,4,1,2021,6
105,173,2,1181,2,6,2007,6
472,143,3,1707,3,10,2016,5
219,33,6,2380,1,4,2017,1
77,89,2,362,2,2,2005,1
383,252,3,2507,2,4,2013,3
456,33,7,2270,4,10,2008,2
208,186,6,2210,4,2,2012,6
122,106,7,1104,5,5,2005,1
270,245,5,1218,3,6,2005,6
20,189,9,2937,2,7,2010,7
353,156,7,1015,4,10,2021,1
487,214,6,2570,3,3,2001,5
87,10,4,2013,4,5,2017,6
219,127,10,412,4,3,2019,3
21,79,7,111,6,8,2015,2
198,182,7,358,2,3,2004,2
295,153,10,2067,3,3,2008,2
204,241,1,2529,2,1,2003,1
315,244,2,657,6,8,2011,5
163,254,3,2603,4,7,2021,1
487,170,2,859,5,4,2008,1
321,26,6,1995,1,1,2007,5
412,294,4,2861,5,8,2003,7
332,33,8,1351,3,6,2001,3
183,226,4,1206,6,5,2008,6
269,242,10,267,2,10,2001,4
237,129,5,2316,1,8,2003,5
79,137,10,1226,3,6,2005,4
368,175,9,804,4,4,2002,1
287,113,7,2141,5,4,2016,3
299,230,9,749,1,4,2017,3
445,181,4,2489,2,4,2001,3
192,6,3,2857,4,2,2017,5
204,199,2,2662,4,4,2012,1
179,246,9,1996,5,4,2012,2
303,42,10,1654,3,6,2015,5
374,205,3,2145,6,6,2009,7
344,251,10,1847,5,10,2006,1
474,210,7,2227,5,9,2000,3
333,222,6,2442,5,8,2002,2
409,26,2,1053,3,9,2006,7
493,42,3,2823,6,5,2002,5
314,300,6,1441,3,10,2021,7
11,191,3,1164,4,9,2002,7
366,243,5,2397,1,8,2020,7
427,225,6,2654,4,2,2001,1
488,128,10,1123,3,2,2015,5
383,250,1,2495,1,5,2021,6
87,7,4,2312,3,10,2003,7
36,17,6,1152,1,2,2002,1
426,70,8,1188,6,10,2014,1
364,187,4,1564,3,6,2018,7
59,20,4,1398,1,7,2005,6
480,61,4,2303,3,8,2018,6
118,35,9,1076,5,9,2002,6
135,62,3,2797,3,9,2020,1
249,154,9,225,6,2,2006,5
117,121,1,2,1,7,2005,7
364,33,10,2950,2,10,2002,4
173,15,7,905,3,8,2020,7
123,184,3,1923,3,8,2001,4
15,48,6,2838,2,2,2015,7
435,132,10,295,3,2,2019,7
262,137,2,1672,5,1,2015,4
459,66,7,2774,6,10,2021,7
102,21,3,243,4,6,2016,3
212,77,1,1235,2,4,2014,6
42,223,4,1132,2,6,2014,1
353,7,5,778,1,1,2016,3
373,161,7,15,3,7,2014,1
264,193,5,2555,3,6,2013,3
360,210,4,2711,1,1,2021,1
428,135,10,98,4,9,2015,1
380,8,1,1187,6,1,2008,6
318,119,4,1129,6,4,2014,6
230,265,9,827,1,10,2012,3
87,94,1,132,4,7,2005,3
148,291,1,1996,1,9,2003,4
209,170,1,2572,3,5,2009,7
444,68,3,1330,6,4,2005,5
23,145,4,15,1,4,2010,7
393,215,9,2718,3,7,2017,3
195,77,6,227,3,7,2004,6
221,287,2,1974,1,4,2013,2
198,241,5,2115,2,8,2016,1
290,41,7,1116,3,3,2007,2
486,261,9,2631,2,5,2016,5
196,208,4,674,1,1,2008,4
491,107,3,139,6,7,2003,7
222,151,2,283,5,8,2003,6
153,47,8,1633,5,1,2008,3
182,5,3,2961,4,1,2015,6
494,245,7,2636,1,10,2005,2
382,48,3,1569,5,10,2004,5
280,246,1,497,3,10,2012,6
155,235,4,2661,1,8,2004,3
25,179,1,864,3,9,2017,1
156,149,2,367,6,10,2012,5
162,27,3,1423,6,1,2001,3
261,48,10,2153,2,9,2011,7
226,292,7,446,1,4,2008,1
152,13,2,2225,4,4,2020,7
275,246,8,2092,4,9,2004,4
364,284,2,1700,5,3,2010,3
104,87,7,2611,3,5,2013,3
229,223,4,2340,3,7,2014,6
64,216,10,2617,2,5,2014,4
493,27,2,1963,6,5,2020,5
48,270,1,591,5,4,2010,5
73,286,4,2367,1,3,2009,6
74,283,10,575,6,10,2010,2
282,275,10,1795,5,5,2003,2
499,267,8,205,1,9,2014,3
348,211,1,1102,5,8,2002,5
361,294,6,2703,4,9,2000,4
183,98,4,1397,2,8,2004,2
205,281,3,2372,2,9,2019,4
179,228,3,2672,6,6,2011,6
334,240,9,2587,1,6,2008,5
478,289,4,2690,1,3,2003,2
177,22,8,2004,2,8,2004,2
288,221,1,307,1,5,2019,3
170,231,10,1532,6,2,2023,6
115,253,10,1634,3,3,2006,4
449,193,1,1084,6,1,2014,1
319,77,3,1670,3,8,2000,7
315,117,10,657,2,7,2016,4
447,134,8,14,4,7,2002,5
484,141,9,1985,4,8,2013,4
73,135,1,736,3,5,2006,2
25,224,1,2962,1,5,2021,1
447,105,3,2343,1,1,2011,3
184,187,8,669,3,4,2014,7
377,80,2,361,1,4,2023,2
224,66,10,2409,3,5,2008,5
483,295,8,150,4,3,2007,4
155,4,1,168,2,1,2011,6
232,34,10,274,6,1,2014,6
343,125,4,2699,5,7,2017,3
266,282,9,2422,3,2,2008,6
174,177,2,2869,5,3,2013,5
139,168,1,749,2,3,2004,3
467,245,7,1641,4,2,2005,1
256,216,7,2743,3,8,2000,3
198,120,9,248,6,3,2011,4
19,115,10,31,3,4,2016,5
71,264,4,966,6,3,2015,6
435,298,6,1160,5,10,2001,1
487,18,4,982,5,4,2005,1
385,29,10,684,5,9,2020,6
217,19,1,2290,6,3,2010,3
276,66,2,579,1,2,2022,6
339,132,10,941,5,7,2001,6
78,81,9,701,4,9,2020,7
110,162,3,2699,3,2,2014,7
198,190,8,1523,5,6,2011,6
2,63,7,333,1,9,2002,3
483,272,2,114,5,4,2015,4
316,228,5,2144,5,1,2020,2
175,99,8,612,4,1,2010,3
124,200,2,2411,5,1,2012,4
264,148,4,2793,5,2,2012,4
55,207,6,265,6,9,2007,4
8,287,10,2936,6,10,2005,4
425,268,1,1616,5,6,2000,1
157,295,7,794,4,6,2018,2
55,202,9,2680,2,9,2017,2
463,148,1,2867,4,7,2011,5
310,189,6,404,3,4,2008,3
357,205,9,1395,1,9,2004,7
471,92,8,2110,1,8,2021,1
426,44,8,28,1,3,2002,1
307,298,2,1139,5,8,2022,2
225,174,3,73,5,6,2000,7
281,74,2,2698,1,5,2003,5
119,64,6,445,4,3,2019,6
245,83,3,360,1,8,2008,5
297,83,10,2503,4,5,2022,4
301,11,1,2212,4,9,2007,1
283,147,5,10,1,9,2023,1
203,93,2,200,1,1,2002,3
498,27,1,1042,5,9,2022,2
214,289,2,2378,1,4,2011,1
146,48,7,2462,3,1,2010,1
202,63,4,2718,1,3,2010,1
380,108,10,1506,1,7,2000,5
301,267,10,1275,4,8,2004,7
329,188,7,1350,6,1,2016,6
242,88,1,1757,6,10,2023,5
75,174,3,860,6,7,2023,1
243,64,6,924,1,1,2018,6
16,71,4,1622,4,3,2001,4
15,261,1,2713,1,2,2011,3
314,138,2,892,3,2,2017,1
19,94,5,216,4,1,2009,3
129,109,7,1613,6,4,2015,6
203,171,8,2867,4,3,2003,7
44,275,9,296,2,4,2002,7
235,229,1,969,1,4,2013,5
167,80,2,455,2,2,2014,1
456,85,9,1243,1,6,2001,2
365,266,3,603,4,4,2006,1
304,191,10,919,5,4,2006,7
63,259,10,1615,3,8,2010,6
345,115,2,1291,3,5,2012,6
337,299,4,752,3,6,2022,6
355,165,4,967,1,7,2007,6
215,244,5,1975,2,4,2008,6
263,11,8,1315,3,6,2002,4
364,294,8,2985,3,8,2012,1
467,243,3,84,6,7,2017,4
39,175,2,2913,1,3,2007,7
274,112,4,1248,6,4,2015,7
480,297,8,729,6,3,2018,3
199,47,10,342,5,10,2022,4
352,280,5,1859,4,7,2008,7
368,92,7,2312,3,6,2003,3
269,196,5,2081,4,9,2012,6
271,173,6,2341,1,2,2016,6
210,211,6,1914,4,10,2020,1
458,61,4,2422,1,3,2000,6
100,139,6,1557,6,8,2012,1
305,154,6,260,6,9,2000,2
134,15,3,2751,3,1,2002,7
64,21,4,2445,2,2,2008,2
37,99,8,874,3,3,2013,6
488,103,8,971,6,5,2015,2
150,38,3,1401,3,1,2013,5
442,38,8,2465,1,5,2007,2
456,213,1,1229,2,3,2006,3
36,195,8,2448,5,8,2007,2
282,190,2,239,2,3,2017,1
417,264,1,623,2,8,2019,5
194,12,7,2288,1,5,2009,2
91,129,7,1527,6,5,2019,2
113,201,10,2109,3,2,2007,1
129,50,10,1126,5,8,2005,1
280,112,6,1357,3,10,2005,7
243,253,3,510,2,8,2007,7
295,200,3,436,5,4,2021,4
154,13,2,1065,6,10,2009,5
135,112,2,1587,6,4,2016,2
336,14,5,936,2,9,2017,1
424,75,5,2293,6,8,2001,6
324,281,6,406,4,7,2004,7
110,196,8,785,1,2,2021,3
393,171,5,2190,1,10,2011,6
375,246,5,2564,6,8,2018,6
63,78,8,2541,5,5,2006,1
209,46,4,498,6,7,2000,3
62,221,10,414,5,9,2015,1
232,133,7,832,1,1,2005,6
135,295,2,1623,1,7,2019,4
350,130,2,1825,5,10,2010,7
345,175,1,223,4,3,2014,6
219,260,5,1628,4,7,2016,2
150,109,1,1565,5,6,2021,4
146,1,6,1010,4,10,2017,2
293,115,4,67,4,10,2001,1
494,54,5,698,1,10,2002,6
9,122,7,1325,1,9,2000,4
94,95,8,293,1,9,2013,7
285,175,1,1183,2,2,2018,2
359,11,2,2209,3,3,2003,4
19,284,10,2755,1,2,2002,7
20,19,4,308,4,5,2019,7
192,58,9,2972,5,2,2018,4
140,128,8,2001,4,3,2019,7
275,127,4,2211,3,10,2010,3
104,27,1,1000,6,2,2013,3
363,25,8,2670,4,4,2019,4
406,266,7,1925,6,7,2005,3
209,245,8,793,3,6,2012,7
472,267,8,1571,1,2,2022,5
470,43,5,304,2,10,2004,5
243,44,9,1475,3,5,2023,3
152,287,3,752,2,3,2003,3
166,222,9,390,4,2,2020,6
32,125,1,2428,2,6,2021,4
8,194,5,1782,2,5,2007,4
310,283,8,985,6,9,2005,1
239,290,10,1366,6,9,2013,2
334,177,5,2354,3,6,2002,3
92,136,5,397,2,3,2013,6
275,13,4,668,5,8,2002,1
410,255,2,2660,3,10,2011,6
189,288,4,1521,5,7,2019,7
208,115,7,2933,3,9,2020,4
123,58,7,2213,4,1,2010,7
183,51,7,2352,5,2,2009,1
93,163,2,836,2,4,2015,5
332,107,3,417,4,1,2000,5
172,72,5,2739,2,5,2016,1
227,99,5,2557,2,1,2003,7
205,293,3,1455,4,10,2015,7
272,280,9,2423,6,5,2016,2
220,284,7,1421,4,3,2017,1
459,129,7,2732,4,5,2010,5
93,16,6,2118,3,4,2014,5
333,7,7,1168,4,3,2004,6
159,187,3,2623,4,1,2007,1
69,16,4,1930,5,3,2013,6
221,225,1,127,1,6,2001,1
154,97,6,1631,4,3,2017,7
172,240,3,33,3,3,2010,2
63,174,6,1693,6,2,2005,3
130,122,8,993,5,7,2009,3
20,184,9,2841,2,3,2005,5
249,37,3,466,3,6,2017,7
438,214,3,2933,2,5,2018,6
345,41,5,465,6,1,2022,5
398,168,9,1376,6,9,2022,3
346,94,2,2318,3,4,2011,6
236,19,1,2988,1,9,2013,1
410,264,7,2768,4,3,2022,7
28,186,5,1003,6,2,2023,5
123,297,6,1806,1,9,2015,5
397,280,6,1052,2,2,2000,4
386,86,5,1049,2,9,2009,1
460,174,7,692,4,9,2021,3
15,269,6,1237,1,8,2022,2
355,126,6,2891,4,8,2023,5
185,260,8,2876,5,6,2011,1
466,107,7,174,5,6,2022,1
224,5,1,2266,5,6,2016,6
265,63,8,2851,4,3,2001,1
487,54,1,2367,1,5,2023,4
118,225,8,2475,1,2,2015,6
44,54,7,2880,2,2,2000,4
122,4,2,911,2,7,2007,2
417,184,2,1672,3,8,2020,7
77,38,3,1607,1,5,2011,2
268,23,7,2334,6,2,2022,1
458,57,9,1346,5,4,2019,7
183,201,1,396,2,1,2008,1
164,287,6,1265,6,5,2005,5
11,61,6,563,4,6,2009,3
193,171,8,24,1,7,2004,2
403,88,2,2085,2,8,2001,4
137,232,4,1563,5,6,2002,7
472,142,2,1488,1,4,2006,2
70,234,5,2779,1,10,2017,7
262,72,8,600,6,5,2023,3
61,269,5,727,6,6,2020,4
355,161,8,1462,1,2,2002,1
121,108,5,2705,2,6,2003,7
215,86,8,136,6,5,2020,5
170,147,8,899,3,7,2010,6
357,280,3,163,6,10,2000,2
30,128,2,2427,5,7,2019,7
3,292,10,1172,6,7,2007,5
312,273,1,1766,5,6,2018,4
12,213,7,2022,5,8,2020,3
15,264,8,1214,6,1,2009,6
183,226,8,2341,3,1,2012,4
368,245,6,1170,5,7,2003,6
67,81,7,2718,6,4,2002,1
323,129,6,1704,5,9,2016,1
115,201,4,786,6,7,2000,2
330,151,2,2139,2,5,2022,7
395,220,4,2073,6,4,2004,2
418,31,10,2933,1,4,2010,4
362,17,3,1033,2,7,2019,3
464,30,6,890,4,2,2011,6
492,258,10,1469,6,8,2020,3
445,282,3,99,3,7,2017,4
215,147,2,2438,4,2,2021,6
224,6,9,2353,2,4,2009,3
420,294,6,2096,2,1,2003,3
177,155,6,2514,2,7,2020,7
80,174,10,1593,3,7,2009,4
437,18,5,1048,2,5,2015,3
71,24,8,1543,3,2,2002,5
119,41,5,1528,5,4,2013,1
136,278,4,1809,1,8,2022,3
435,76,1,1574,1,7,2023,4
136,106,7,2675,3,5,2021,4
247,83,5,2777,3,6,2016,7
94,59,3,2242,4,4,2006,6
144,66,6,714,3,10,2022,7
300,170,6,2585,3,10,2013,5
70,152,3,751,3,3,2001,1
189,46,5,2202,5,4,2006,7
26,46,6,1015,3,4,2018,5
264,11,6,2063,3,9,2011,7
131,292,10,202,5,3,2019,3
441,71,5,190,1,2,2015,4
440,7,7,2749,6,5,2007,2
322,197,8,2664,5,2,2016,6
185,286,6,2576,1,5,2009,1
79,158,3,568,5,5,2007,5
255,207,3,2070,3,5,2003,5
484,15,2,1325,2,7,2021,3
366,175,5,1262,5,5,2005,3
234,159,8,987,3,8,2001,4
245,36,4,1080,3,7,2014,3
60,253,6,1518,4,2,2000,1
468,213,6,1591,2,9,2002,1
462,115,2,2640,5,2,2017,6
260,246,1,674,4,2,2003,7
169,286,6,2955,5,5,2019,3
302,174,3,1105,1,10,2009,3
95,177,1,1057,2,2,2005,5
66,222,1,2824,6,4,2002,4
42,44,2,1835,5,5,2001,4
318,56,10,2011,3,3,2009,4
138,35,1,936,1,7,2008,6
380,158,5,2355,2,10,2011,7
392,101,8,1464,5,8,2010,7
279,24,8,1456,2,8,2015,5
333,124,1,2022,5,1,2001,3
184,90,7,167,4,10,2000,6
175,16,8,505,3,5,2018,7
380,291,5,1037,1,2,2007,6
243,54,10,2911,3,10,2005,4
155,191,9,23,3,2,2001,5
77,295,2,1935,5,8,2012,6
214,243,1,1033,5,6,2003,1
27,24,6,1906,3,6,2020,7
294,256,5,2929,4,3,2009,5
258,282,2,892,1,9,2008,2
313,180,9,2993,1,10,2005,7
91,300,2,2110,6,4,2001,3
430,94,6,1090,1,1,2006,1
371,144,5,785,3,8,2023,2
305,116,5,2791,4,7,2002,5
308,165,4,821,4,2,2002,6
64,172,10,271,5,2,2019,7
343,202,4,695,2,1,2019,6
289,121,2,1545,1,1,2006,6
473,122,7,2545,1,3,2006,3
456,148,7,1083,3,8,2022,3
362,89,9,673,5,1,2017,5
73,111,4,754,6,8,2018,5
229,283,6,829,5,2,2002,7
468,219,6,2865,1,4,2017,2
484,271,10,959,1,5,2012,4
362,165,5,146,6,2,2021,5
324,229,2,56,5,6,2019,4
495,202,3,903,2,10,2009,6
270,170,2,2517,4,9,2004,6
119,286,2,2008,4,6,2006,6
49,119,4,806,3,4,2009,7
216,75,3,2203,6,9,2021,3
174,166,6,2798,1,8,2003,2
134,53,4,674,3,4,2004,5
300,159,9,2243,3,10,2001,5
262,273,9,2864,5,8,2008,2
288,47,1,2357,2,10,2012,1
427,265,9,1560,6,7,2002,7
467,235,3,653,3,6,2015,7
439,242,9,1267,2,8,2021,6
59,156,6,307,4,4,2014,4
419,37,4,1230,3,9,2000,5
381,12,8,1812,1,5,2022,6
469,132,1,2107,6,9,2003,7
278,136,10,1452,1,3,2003,3
387,22,7,693,4,5,2009,3
87,251,4,2876,6,9,2004,3
51,210,7,2786,6,7,2005,4
65,273,9,1040,3,5,2016,7
63,153,5,866,1,6,2009,7
228,292,9,35,1,1,2005,4
446,142,8,278,1,8,2001,6
177,164,6,388,5,2,2014,3
132,15,2,2336,3,2,2022,3
54,168,1,1315,1,9,2008,5
233,274,2,629,4,3,2008,7
173,272,2,1664,6,7,2014,3
250,268,4,2416,6,7,2016,3
126,299,1,2671,5,7,2011,5
181,226,10,1534,4,10,2002,4
167,237,2,1494,6,8,2013,7
241,115,8,1104,5,3,2005,1
392,87,3,1583,4,10,2005,6
422,100,9,847,1,3,2018,5
195,17,9,1846,5,8,2001,4
150,158,4,1155,1,4,2007,4
422,56,1,2379,5,8,2021,3
372,38,2,280,5,8,2002,5
233,136,9,1964,2,9,2000,5
275,57,8,888,5,8,2007,5
218,78,1,1144,5,5,2018,4
136,119,9,2967,1,1,2000,7
95,75,9,754,5,9,2013,6
279,9,5,408,2,1,2011,3
388,277,5,1780,3,4,2009,7
237,215,3,1283,4,2,2023,3
442,1,6,2208,4,7,2002,6
431,278,6,1006,3,5,2019,4
330,50,5,796,3,5,2013,2
63,236,3,259,3,5,2015,5
428,167,1,1703,3,10,2022,6
351,67,1,1601,4,8,2008,1
485,111,1,2546,1,10,2022,7
479,184,5,2781,6,7,2001,7
229,57,8,324,1,7,2008,7
128,158,1,1661,3,8,2015,7
260,95,10,389,6,2,2005,2
85,237,8,207,4,6,2020,7
90,102,7,1996,4,9,2020,2
9,209,2,1879,5,2,2005,2
273,96,5,2486,2,2,2002,1
39,189,9,2701,4,7,2014,7
468,268,4,996,1,10,2001,1
22,163,1,747,6,6,2013,2
397,222,1,139,4,9,2003,4
335,232,9,2425,1,1,2019,5
102,25,7,1765,2,4,2008,4
313,129,7,71,5,8,2019,2
397,259,5,2604,2,7,2007,7
156,73,3,740,5,1,2009,6
225,298,8,2216,4,8,2021,6
423,290,7,508,3,7,2018,5
10,77,4,1444,6,3,2015,1
226,43,6,1820,6,4,2001,6
409,19,4,1728,3,10,2003,4
389,26,6,2419,1,7,2003,4
247,251,9,2302,5,7,2013,3
500,223,3,1063,3,5,2007,7
392,150,1,368,6,2,2005,4
299,64,2,2184,6,7,2011,7
395,287,5,2434,1,3,2001,6
468,69,7,627,3,9,2016,6
250,269,10,5,3,9,2019,6
447,277,7,589,2,7,2021,1
25,75,7,1695,2,8,2014,1
361,168,9,1590,1,7,2023,4
304,221,8,2685,5,3,2003,2
238,12,10,1206,2,1,2004,4
470,226,8,397,1,7,2010,3
19,92,1,2342,5,9,2020,1
493,269,1,67,4,9,2013,6
344,283,5,1253,4,5,2000,7
448,57,7,1042,3,5,2012,2
443,274,8,2187,1,6,2013,4
160,155,7,1167,2,5,2019,2
259,288,8,1793,2,9,2021,6
138,258,2,585,3,8,2005,6
487,41,5,860,6,3,2022,7
279,202,10,664,6,9,2006,6
401,267,5,1126,3,8,2016,3
245,37,4,1777,6,7,2004,7
354,253,5,806,4,7,2001,5
95,45,2,2642,1,3,2013,3
153,107,9,2222,6,7,2020,4
163,225,8,476,4,1,2004,2
438,151,1,1359,2,3,2013,2
361,218,9,239,3,3,2022,3
121,105,5,893,3,8,2012,7
29,38,2,275,1,8,2004,2
199,91,7,2923,6,10,2014,2
235,137,8,1273,3,3,2015,5
403,258,10,21,2,9,2012,5
316,198,6,545,1,4,2011,6
282,288,7,1870,5,4,2004,7
406,70,9,2338,3,1,2017,1
233,171,9,581,2,7,2018,7
121,55,6,1257,4,3,2017,7
43,89,3,2574,1,6,2018,4
214,226,5,2323,1,9,2017,4
371,146,6,1485,4,1,2021,1
199,12,8,2038,6,7,2009,1
385,228,2,1596,1,3,2011,1
443,250,1,2697,3,5,2006,1
115,297,5,1428,3,8,2009,5
125,158,7,1395,4,10,2022,6
345,269,6,799,4,8,2023,7
336,292,7,2101,1,2,2000,3
322,136,9,1235,5,6,2017,4
400,100,5,1129,2,5,2012,7
402,243,9,2083,3,10,2016,4
434,151,9,2379,3,7,2010,2
448,125,8,1607,1,6,2020,3
259,142,4,2521,4,8,2022,4
390,21,7,1219,1,6,2016,3
372,136,4,2439,5,1,2009,2
499,187,7,1402,5,10,2019,4
14,287,1,793,4,8,2016,2
105,268,10,1321,2,3,2021,7
473,93,9,1905,5,10,2007,1
371,202,7,306,2,1,2006,3
251,10,7,390,5,5,2010,2
302,214,10,141,3,3,2005,2
472,99,3,624,3,9,2014,5
291,91,6,662,5,7,2018,5
113,69,6,369,6,8,2015,7
194,245,4,2186,2,1,2022,6
475,78,9,1627,2,9,2012,7
226,245,7,1793,1,5,2012,7
321,53,7,1941,5,10,2018,2
179,65,4,2526,6,4,2019,6
228,202,4,2405,2,3,2005,6
101,52,6,1634,4,10,2010,3
196,146,7,296,4,8,2002,6
261,176,6,2243,6,3,2022,5
400,285,2,886,2,10,2023,4
313,239,8,1570,1,9,2023,6
133,78,6,66,1,3,2016,7
188,235,7,824,5,3,2019,3
98,276,6,1644,2,9,2006,3
444,166,9,1490,3,4,2021,2
55,265,7,1675,6,10,2003,4
277,68,10,2888,2,5,2014,4
98,189,2,2206,1,10,2016,4
359,273,3,1762,4,4,2010,6
455,223,2,1480,2,1,2019,5
135,198,5,2371,6,7,2013,4
128,18,10,2090,4,5,2007,6
216,197,10,2324,6,2,2015,6
433,130,7,1330,3,8,2011,7
14,251,1,1970,4,6,2002,4
218,159,1,361,1,4,2023,3
491,265,10,1699,3,5,2006,7
494,95,3,1031,3,10,2020,2
302,170,9,237,2,2,2006,3
77,148,8,1509,3,5,2020,2
137,222,3,709,3,7,2012,5
433,274,1,1660,5,10,2023,1
73,205,3,1764,6,9,2000,6
202,160,6,1645,4,1,2020,6
312,226,8,456,6,7,2017,7
111,254,8,1930,4,4,2018,3
423,59,10,1616,1,9,2021,6
212,61,1,976,3,5,2022,6
288,41,7,46,3,2,2014,7
381,6,2,652,5,4,2016,2
214,32,8,2947,6,2,2003,4
341,268,1,2268,4,6,2014,5
430,177,8,167,3,9,2005,2
59,42,3,1652,3,5,2012,1
319,161,8,2857,4,4,2014,4
53,124,4,382,5,3,2004,4
94,15,10,2382,1,1,2018,3
55,35,6,2712,6,6,2012,7
74,259,4,2646,2,8,2013,7
143,126,7,1308,1,10,2018,7
298,204,9,1401,6,6,2008,2
471,99,3,1166,4,1,2003,1
99,5,6,1446,2,7,2019,6
97,102,8,312,1,9,2003,2
335,107,4,1749,1,5,2017,6
313,257,5,1877,6,6,2019,3
373,122,6,803,4,8,2018,6
204,3,8,539,1,5,2000,3
460,60,7,2898,4,5,2014,1
182,197,6,873,2,6,2003,5
340,218,5,1970,1,10,2022,5
45,225,6,1435,2,1,2012,1
238,35,5,2222,4,2,2006,2
313,105,4,280,1,2,2020,3
51,4,4,2051,2,9,2013,6
244,158,2,575,1,7,2017,6
386,170,4,732,5,4,2023,4
206,46,6,1230,2,3,2001,4
285,267,4,2671,3,4,2004,3
16,213,8,270,4,7,2008,3
462,290,8,2763,4,7,2012,6
185,70,6,1509,4,8,2008,5
291,126,3,1603,2,3,2014,1
261,34,2,137,6,10,2019,2
395,42,10,2354,2,1,2023,1
298,221,8,1353,6,8,2001,5
478,19,1,1367,6,1,2003,6
70,187,4,2274,2,6,2007,2
12,219,2,2532,4,1,2007,7
240,139,10,323,6,10,2014,4
57,44,6,259,4,4,2005,4
496,38,2,505,5,2,2014,3
399,235,2,2722,3,2,2014,6
445,32,8,2764,5,2,2018,2
343,270,5,2920,5,2,2000,3
499,207,10,2694,1,4,2002,7
26,160,9,1833,2,7,2007,3
469,75,10,1382,4,5,2000,1
75,130,9,105,6,1,2012,2
85,113,7,2969,2,2,2002,5
352,232,5,1744,4,3,2001,3
92,39,8,2393,1,5,2000,3
446,83,8,189,2,7,2003,4
486,102,7,345,5,4,2010,6
214,247,10,368,4,4,2011,4
33,34,6,2189,5,7,2020,2
109,197,1,464,5,8,2019,6
78,6,1,2950,4,2,2010,5
257,266,4,1317,4,6,2011,5
59,104,7,2103,6,8,2008,3
307,21,9,1193,6,8,2011,2
294,246,5,2258,4,4,2007,1
207,189,4,2003,5,10,2023,2
452,215,2,2218,2,2,2013,6
70,102,1,190,1,9,2009,2
230,186,6,2003,2,5,2000,4
443,173,4,2920,6,7,2020,1
454,261,10,2551,5,6,2001,3
68,76,9,1998,1,2,2010,7
489,38,3,1205,5,7,2019,6
111,131,9,1592,4,5,2015,1
481,102,4,1978,3,1,2005,7
238,208,2,1089,2,9,2017,1
381,26,1,173,4,1,2021,4
287,127,7,2298,1,9,2020,6
294,263,3,2621,1,5,2017,3
115,144,5,918,1,5,2019,5
338,297,2,2521,3,5,2015,1
411,153,9,923,4,1,2022,6
292,219,10,2784,1,1,2004,3
182,212,3,2754,5,4,2010,3
92,87,6,975,5,8,2010,4
447,227,10,1056,1,8,2001,3
127,247,6,1474,1,5,2016,2
428,27,6,2658,5,8,2005,3
9,290,4,2148,6,3,2000,6
362,67,9,1373,2,5,2004,4
444,125,3,1901,3,8,2003,3
63,149,3,1430,2,7,2014,6
241,60,8,1093,5,10,2023,7
452,195,4,1296,6,10,2009,2
125,81,2,784,5,6,2000,5
298,247,2,1178,2,6,2003,7
247,200,8,2804,3,5,2001,3
425,22,2,1796,4,9,2001,6
499,116,3,2516,1,2,2018,1
5,157,10,2724,3,3,2008,7
37,231,4,1399,3,1,2005,7
156,190,9,2772,4,8,2018,4
157,12,7,844,4,5,2015,3
152,92,6,879,4,6,2014,4
241,253,7,1751,3,4,2020,7
270,273,4,1956,1,5,2021,6
168,17,4,871,3,3,2015,2
234,72,8,2993,1,9,2019,1
205,151,6,2706,6,7,2006,2
163,161,1,925,1,10,2010,5
451,73,1,1919,3,5,2012,2
14,143,10,2510,6,2,2002,6
275,166,7,975,5,7,2017,6
161,181,4,1757,2,8,2019,7
144,1,2,1134,4,9,2016,5
416,139,1,2570,4,4,2007,1
375,86,4,394,4,10,2010,7
